technology_id,country,name,currency_base,currency_other,exchange_rate_per_usd,labour_day_cost_raw,calculation_base,calculation_unit,hectare_conversion_factor,establishment_labour_usd,establishment_equipment_usd,establishment_plant_material_usd,establishment_fertilizers_biocides_usd,establishment_construction_material_usd,establishment_other_usd,establishment_total_usd,establishment_n_items,establishment_total_estimation_reported,establishment_other_funding,maintenance_labour_usd,maintenance_equipment_usd,maintenance_plant_material_usd,maintenance_fertilizers_biocides_usd,maintenance_construction_material_usd,maintenance_other_usd,maintenance_total_usd,maintenance_n_items,maintenance_total_estimation_reported,maintenance_other_funding,costbenefit_establishment_short,costbenefit_maintenance_short,costbenefit_establishment_long,costbenefit_maintenance_long,cost_assumptions
736,HN,V shaped catchment fence using Izote (Yucca sp.),other,Lempiras,23.0,150 Lempiras,unit,system of 3-4 containment fences,,86.96000000000001,7.83,9.78,,,21.74,126.31,5,,Honduran/ Swiss Red Cross,6.52,8.48,,,,,15.0,3,,,VERYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,Transport plant material not previously available in the area.
7366,IN,Transforming a coconut monocrop into a multi-storey food forest,other,INR,84.07,600 INR,area,5.66 hectares,{'en': '1hectare = 2.47 acres'},1724.75,1724.75,1504.7,416.32,12251.689999999999,1486.85,19109.06,18,,,2854.76,475.8,17.84,59.47,95.16,297.37,3800.4,9,,,SLIGHTLYNEGATIVE,NEUTRAL,VERYPOSITIVE,VERYPOSITIVE,No factors significantly affected costs.
7380,SA,Tree Plantation Pits in Arid Zones,USD,,,33-50 dollars,area,hectare with 100 pits,,844.0,3171.0,800.0,,,,4815.0,5,,The costs are paid through the National Park: 90% from private donations/ volunteer work  and 10% by the National Center for Vegetation Cover NCVC. Seedlings supplied by NCVC.,500.0,,120.0,,,,620.0,2,,Local donors 100 % of workers costs and NCVC 100 % of the seedlings.,NEGATIVE,NEGATIVE,POSITIVE,SLIGHTLYPOSITIVE,"Type of soil, drought and flooding."
7387,VN,Multi-storey intercropping with coffee and fruit trees,USD,,,12,area,1 hectare,,,,,,,,,0,7000.0,,,,,,,,,0,4000.0,,NEGATIVE,NEGATIVE,POSITIVE,POSITIVE,"production inputs (fertilizers, pesticides), and hired labor. Initial establishment cost of irrigation systems is also costly."
7402,AF,Reseeding local fodder species in Bamyan rangelands using indigenous and scientific methods,other,AFN,69.0,350 AFN,area,539 hectares,,81.16,18.990000000000002,,,,,100.15,5,,The cost of collecting the plant material is paid by the project under the cash-for-work intervention (110 AFN/kg)),836.22,,,,,,836.22,3,,"Even when there is no cash for work from the project, the community collects seeds and does reseeding in some areas. The rest are sold in the open market depending on the demand for seeds.",SLIGHTLYPOSITIVE,POSITIVE,VERYPOSITIVE,VERYPOSITIVE,"The most important factors affecting the costs are the seed of local fodder types and their availability during the growing season, as well as the cost of rangers patrolling the technology area."
7419,SA,ري النباتات الصحراوية باعادة استخدام علب السماد السائل البلاستيكية,USD,,,100 دولار امريكي,area,10 هكتارات,,5000.0,6700.0,25000.0,,,2000.0,38700.0,6,,,4800.0,2145.0,2500.0,,,,9445.0,5,,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,صعوبة نقل و توفير المواد و توصيل العاملين
7423,IN,TRANSFORMING VILLAGE WASTELAND INTO A RICH PASTURE,other,INR,84.35,250,area,10 acres,"{'en': '1 hectare = 2,47 acres'}",236.53,678.73,311.21000000000004,88.92,,,1315.39,16,,Project and other volunteers,167.75,99.59,248.97000000000003,88.92,,11.86,617.09,11,,The management committee covered the remaining costs using earnings from the previous year's fodder cultivation thus ensuring sustainability for the next cycle.,POSITIVE,POSITIVE,VERYPOSITIVE,VERYPOSITIVE,"Climate uncertainty, availability of land under the Revenue Office, irregular rains."
744,HN,Fascine drainage,other,Lempiras,21.0,150 Lempiras,unit,one fascine drainage system,,152.38,6.24,27.62,,140.48,23.81,350.53,9,,Honduran/ Swiss Red Cross,42.86,,,,,,42.86,1,,,VERYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,Purchase and transportation of plants not available on site
7440,UA,Organic Agriculture with Reduced Tillage,USD,,,"depending on local conditions and the type of labor required (e.g., general farm work vs. skilled machinery operation)",area,"7000 ha, it represents a large typical farm in Ukraine. It’s also a convenient size for scaling up agricultural solutions or technologies.",,445000.0,1075000.0,560000.0,2450000.0,17500.0,157500.0,4705000.0,13,4705000.0,"The land user is responsible for 60% of the total costs, The remaining 40%  could be covered by government subsidies, agriculture support programs, or sponsorships from private companies involved in the agritech or sustainable farming sectors.",400000.0,200000.0,280000.0,700000.0,,315000.0,1895000.0,7,1895000.0,"remaining costs covering by government programs, investors, depending on the context and support mechanisms available.",NEUTRAL,NEUTRAL,POSITIVE,SLIGHTLYPOSITIVE,"The costs of implementing and maintaining organic agriculture combined with reduced tillage as a land management technology are influenced by a combination of local factors, including labor, equipment, inputs, land conditions, certification, environmental factors, and scale of operation. Understanding these factors helps in estimating costs more accurately and planning for efficient resource use.
1. Initial Soil Testing and Amendments: Costs are influenced by the condition of Chernozem soils and the need for specific amendments to support organic farming practices.
Labor for Establishment and Maintenance: Seasonal labor demand for planting cover crops, applying organic fertilizers, and managing pests affects overall costs.
2. Specialized Equipment: Upgrading or accessing reduced tillage equipment tailored to this technology adds to establishment expenses.
3. Certification Requirements: Transitioning to certified organic farming involves costs for documentation, inspections, and compliance with standards.
4. Material Inputs: Price and availability of cover crop seeds, compost, and organic pest control products impact both establishment and recurrent costs.
5. Weather-Driven Costs: Unpredictable weather can lead to increased use of inputs like organic pest management and irrigation.
6. External Support: Grants, subsidies, or cost-sharing arrangements can reduce the burden on land users but are variable depending on donor or government programs."
7443,AF,"Agroforestry to improve soil fertility, water retention, and sustainable income for local communities",USD,,,5 USD,area,0.1 ha,,90.0,20.0,62.0,100.0,,,272.0,11,,,147.0,3.0,,10.0,,,160.0,11,,,NEUTRAL,NEUTRAL,VERYPOSITIVE,POSITIVE,"Usually, the land users are farmers, and all the activities are performed by the land users. The project team provides technical support and capacity building. The most important factors affecting the cost in the project are the materials’ accessibility in the field such as saplings, chemical fertilizer, and pesticides."
7446,MN,Buryat sheepfold-style fencing exclosures,other,tugrug,3550.0,,unit,fence,,1239.44,126.75,,,830.99,,2197.18,8,,Promoting Dryland Sustainable Landscapes and Biodiversity Conservation in the Eastern Steppe of Mongolia project,70.42,67.61,,,208.45999999999998,56.34,402.83,5,,,NEUTRAL,SLIGHTLYPOSITIVE,POSITIVE,VERYPOSITIVE,"The establishment and maintenance costs are primarily driven by the procurement and long-distance transportation of metal posts and concrete bases to remote steppe locations with poor road access, and the logistics of seasonal construction and inspection in a harsh semi-arid climate with limited windows for work and occasional need for repair materials after extreme weather events. These cost drivers can be significantly reduced by maximizing the use of locally sourced"
7454,AF,Restoration in the High Conservation Value Forests (HCVF) through community-led initiatives in Paktya,USD,,,5 USD,unit,1 plastic tunnel,,90.0,12.0,270.5,76.0,720.0,,1168.5,16,,The project offered material support,125.0,,,,300.0,,425.0,7,,The project covered 100% of the costs for tools and services.,SLIGHTLYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,The most important factors that affect the overall cost are the materials used to construct the plastic tunnel and the cost of seeds.
7459,AF,Implementing Site Quarantine to reduce rangeland degradation in the highlands of Badghis,USD,,,5 USD,area,1000 Ha,,3340.0,,,,141.0,,3481.0,4,,50% of the costs of guards for patrolling the area was paid by the FAO-GEF project,2030.0,,,,,,2030.0,1,,50 % cost of guard for patrolling the area paid by FAO/GEF,SLIGHTLYPOSITIVE,POSITIVE,VERYPOSITIVE,VERYPOSITIVE,Skilled and unskilled labour
7460,AF,Learning Site to promote Sustainable Land and Forest Management Practices in Khost,USD,,,5 USD,area,20 Hectares,,10379.0,5624.0,1990.8,,10930.0,7285.0,36208.8,34,,FAO under GEF-7 project,2880.0,,1230.0,,420.0,300.0,4830.0,12,,,SLIGHTLYPOSITIVE,SLIGHTLYPOSITIVE,POSITIVE,VERYPOSITIVE,Construction materials cost
7463,SI,Non-winter-hardy honey-producing cover crops,other,EUR,0.85,114,area,11.44 ha,{'en': 'ha = 10.000 m2'},,23529.41,,,,,23529.41,1,,Part of the agricultural machinery intended for the implementation of environmental measures can be funded through non-repayable grants from European and national funds under the CAP.,550.59,2044.23,1065.94,,,109.06,3769.82,5,,,SLIGHTLYNEGATIVE,NEUTRAL,SLIGHTLYPOSITIVE,POSITIVE,"The total area is theoretically divided into five equal parts, following the 5-year crop rotation system. However, in practice, this division is not perfectly even. Other important cost factors include variations in input prices (such as seeds, fertilizers, and plant protection products), machinery costs, labor availability, and weather conditions that impact yields and operational efficiency."
7473,AF,Using lift irrigation for afforestation and agroforestry in Kunar,USD,,,5 USD,area,50.25 Hectares,,2750.0,46149.0,25300.0,1600.0,35000.0,1000.0,111799.0,15,,The remining cost were covered by the project.,3347.2,1640.0,1200.0,1600.0,,,7787.2,9,,,SLIGHTLYPOSITIVE,SLIGHTLYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,"All equipment are imported and has resulted into higher cost.
Natural hazards, floods and windstorms will increase the costs of repairs and replacement"
7481,AF,Gravity Irrigation for enhancing Community-Based Restoration efforts in the degraded forests of Paktya,USD,,,5,area,,,1679.0,1965.0,,,1491.0,700.0,5835.0,17,,,150.0,,,,20.0,,170.0,4,,,POSITIVE,SLIGHTLYPOSITIVE,SLIGHTLYPOSITIVE,POSITIVE,The distance between the spring and reservoir can affect the total cost of technology
749,HN,Community protection of water infrastructure from hazards caused by disasters,other,Lempiras,23.0,150 Lempiras,unit,Water system coinnecting the tank to the community,,710.87,2132.09,15.22,,823.12,65.22,3746.52,12,,Honduran/ Swiss Red Cross,143.48,2.0,,,,,145.48,2,,,POSITIVE,VERYPOSITIVE,POSITIVE,SLIGHTLYPOSITIVE,Construction material and hardware
750,HN,Community protection of microbasins through reforestation,other,Lempiras,23.0,150 Lempiras,area,1 hectare,,3913.04,44.57,916.5099999999999,,478.26,50.0,5402.38,17,,Honduran/ Swiss Red Cross,1043.48,6.96,,,,,1050.44,2,,,SLIGHTLYPOSITIVE,POSITIVE,POSITIVE,POSITIVE,Labor
7507,SI,Crimson clover as an overwintering cover crop for nitrogen supply,other,EUR,0.85,,area,ha,,,,,,,,,0,,,105.88,533.8900000000001,456.47,270.59000000000003,,503.53,1870.36,13,1561.8,,SLIGHTLYNEGATIVE,NEUTRAL,POSITIVE,POSITIVE,Most important factors affecting the costs are the price of seeds and machinery hours.
7552,IN,Community seed banks,other,Indian Rupees,84.0,500,unit,1,,29.76,142.85999999999999,267.86,,,96.43,536.91,5,,Project,35.71,44.05,,,,,79.76,5,,Project (see above under Establishment),SLIGHTLYNEGATIVE,NEUTRAL,POSITIVE,POSITIVE,"1. Seed procurement and quality maintenance
2. Storage infrastructure (jars, bags, racks)
3. Training and capacity building for SHGs
4. Labelling and documentation materials
5. Community engagement and operational labour
6. Monitoring and evaluation activities
7. Exposure visits and knowledge sharing
8. Replacement and maintenance of storage materials"
7553,UZ,Gradoni Orchard Terraces,USD,,,,area,1.6 ha,,,,,,,3200.0,3200.0,10,3300.0,Project,,,,,,,,1,,,SLIGHTLYNEGATIVE,POSITIVE,VERYPOSITIVE,VERYPOSITIVE,
7556,SA,اقواس حصاد المياه على منحدرات الجبال - منتزه الغاط الوطني,USD,,,8-10 USD,unit,قوس هلالي,,,,,,,,,0,250.0,يعد المنتزه ضمن اعمال الإدارة العامة للمتنزهات التابع للمركز الوطني لتنمية الغطاء النباتي ومكافحة التصحر,,,,,,,,0,150.0,يعد المنتزه ضمن اعمال الإدارة العامة للمتنزهات التابع للمركز الوطني لتنمية الغطاء النباتي ومكافحة التصحر,SLIGHTLYPOSITIVE,POSITIVE,VERYPOSITIVE,VERYPOSITIVE,"تجهيز الاقواس واعتمادها على الاعمال اليدوية
انتاج الشتلات"
7557,UZ,Contour trenches and contour strips,USD,,,10,area,3 ha (with half: half of each RWH technology),,,,,,,2000.0,2000.0,10,2000.0,,,,,,,,,0,,,SLIGHTLYNEGATIVE,POSITIVE,VERYPOSITIVE,VERYPOSITIVE,
7567,GE,Controlled Grazing,USD,,,25 USD per day,area,3 sites totalling 564 ha,,21625.0,74378.0,8166.0,2550.0,12912.0,8170.0,127801.0,23,,The Project 'Achieving Land Degradation Neutrality Targets of Georgia through Restoration and Sustainable Management of Degraded Pasturelands (GCP/GEO/006/GFF)',780.0,110.0,,10.0,,,900.0,10,,,SLIGHTLYPOSITIVE,POSITIVE,POSITIVE,VERYPOSITIVE,"While the technologies described here offer substantial benefits, their implementation costs may be prohibitive for communally managed lands without subsidized external support. However, a range of low-cost strategies can still create the desired grazing conditions, supporting plant recovery, herd effect, and beneficial animal impact. These include herding, the use of dogs, mobile water points, attractants, and more flexible mobile electric fencing systems, which can be established at a fraction of the cost outlined in this approach.

Nonetheless, some level of initial investment, whether in labour, materials, or in-kind contributions, is generally required to implement context-appropriate solutions for water access, herd control, and predator protection, particularly when livestock are kept in open-air or mobile enclosures.

In more densely populated areas, the installation of well-designed, durable perimeter fencing is strongly recommended to reduce conflict with other community members, especially where pasturelands border horticultural or cropping areas. With secure boundaries in place, internal management can rely on lower-cost tools such as mobile electric fencing or strategic herding. This setup not only enhances grazing control and herd management but also provides flexibility for future expansion, including the phased addition of water and shade infrastructure.

A key factor in implementation success is the willingness of contractors or community members to undertake fencing and tree planting on steep or difficult terrain. In several cases, contractors initially willing to bid later declined once the full extent of the site conditions was clarified."
7606,LA,Integrating Garlic into Rice Crop Rotation,other,LAK,22000.0,200 000 LAK per day,area,Hectare,,30.91,38.18,,,295.46,,364.55,7,,,110.46,,386.35999999999996,45.45,,,542.27,13,,,SLIGHTLYPOSITIVE,SLIGHTLYPOSITIVE,POSITIVE,POSITIVE,Often an important factor affecting the costs is labour
7607,LA,Restoring degraded land through grass planting for livestock production,other,LAK,22000.0,200000,area,1 ha,,152.27,100.0,15.91,29.55,156.81,,454.54,16,,The LURUS project provided some of the inputs,334.09000000000003,,,29.55,47.720000000000006,,411.36,7,,,SLIGHTLYNEGATIVE,NEUTRAL,SLIGHTLYPOSITIVE,POSITIVE,Labour and cost for fencing are important factors affecting the cost of technology implementation
7629,SA,تقنية تثبيت الرمال باستخدام سعف النخيل الجاف بالكثبان الرملية بالقرب من بحيرة الاصفر-محافظة الاحساء,other,ريال سعودي,3.5,100 ريال سعودي,area,1,{'ar': '10000 متر مربع'},114.29,857.14,0.0,,,,971.43,3,,100,57.14,,,,,,57.14,1,,,SLIGHTLYPOSITIVE,SLIGHTLYPOSITIVE,VERYPOSITIVE,SLIGHTLYPOSITIVE,تكلفه توفير العمالة و نقل سعف النخيل من المزارع الى موقع تنفيذ التقنية هي ما تزيد تكاليف تنفيذ التقنية. 
7648,IT,Organic Farming of Table Grapes,other,EUR,0.85,50,area,Hectare,,,,,,,,,0,30000.0,100% by the land users,,,,,,,,0,10000.0,100% by the land users,SLIGHTLYPOSITIVE,SLIGHTLYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,"Raw materials, like rootstock, irrigation systems, tractors and labour costs"
7674,IL,Conversion of conventional monoculture farmland into a food forest,USD,,,158.2,area,1.5 acres,{'en': '1 acre = 0.4 hectares'},21989.8,12200.0,14000.0,10500.0,21000.0,,79689.8,7,,"Land user bore all costs: but note the primary purpose of this site is research and education. It is not intended to be a commercial enterprise, but to demonstrate principles and practices of sustainable land management. The income generated is not from crops but from research grants, workshops and community activities.",17402.0,5000.0,4000.0,,,7500.0,33902.0,5,,,SLIGHTLYNEGATIVE,NEUTRAL,POSITIVE,POSITIVE,"The most significant cost factor, both during establishment and ongoing maintenance, is labour. All work is carried out manually using hand tools, and apart from the initial establishment phase, no heavy machinery is used"
7685,SO,Rock Check Dam for Gully Erosion Control,USD,,,10 USD,unit,1200m3 of rock check dam,,12040.0,1850.0,2200.0,1200.0,16000.0,,33290.0,10,,The project covered 100% of the costs for the technology.,320.0,800.0,,,,,1120.0,3,,The land users covered 100% of the maintenance cost for the technology,SLIGHTLYPOSITIVE,POSITIVE,VERYPOSITIVE,VERYPOSITIVE,"-Distance to stone source
-Weather conditions
- Labor availability  and wage rates 
- Topography and site accessibility"
7690,BR,Viveiro Agroflorestal Comunitário de Produção de Mudas Nativas da Caatinga em assentamento de reforma agrária,other,Real R$,,"R$ 100,00",unit,Viveiro Agroflorestal,,,,,,,,,18,,,,,,,,,,6,,,SLIGHTLYNEGATIVE,SLIGHTLYNEGATIVE,POSITIVE,POSITIVE,"Mão de obra, sementes e os insumos para produção de substrato"
7696,SO,Soil and Water Conservation through Half-Moon Structures,USD,,,USD 4 per day,area,5.1  hectares,,11994.0,1907.0,300.0,2800.0,,,17001.0,13,17000.0,"Where the land users bore less than 100% of the costs, the remaining expenses were covered through collaborative support from multiple stakeholders. These included the local and central government, the diaspora community, and development agencies and organizations working to promote sustainable land management. Their contributions ensured that the project could be fully implemented while reducing the financial burden on individual land users.",8.0,,100.0,,,,108.0,2,,"Where the land user bore less than 100% of costs, the remainder was covered by local and central government, development agencies, NGOs, and diaspora support.",POSITIVE,NEUTRAL,VERYPOSITIVE,NEGATIVE,Most important factors affecting the costs include labour and grass seeds.
